이를 위해 학부 1학년 기초과정에서는 입체와 공간 개념에 대한 다양한 조형이론의 숙지와 이를 활용하는 개별적이고도 종합적인 표현능력의 개발에 중점을 두며 2 3 4학년 전공과정에서는 보다 실험적이고 창의적인 사고를 통한 개성적 표현능력을 발휘할 수 있도록 교육하고 있습니다.,조소과
아울러 조소과는 전통성과 현대성의 유기적 조화를 바탕으로 한 다양한 미적 탐구 활동을 권장하여 학생 개개인이 작가의 자질을 육성할 수 있도록 하며 이를 통해 국가와 사회가 필요로 하는 창의적 전문 인력을 양성함을 목표로 합니다.,조소과
4.5ton 호이스트크레인과 전동지게차 등을 갖춘 석조장 및 야외조각실습장,조소과
중앙집중식 가스용접 설비 TIG MAG SPOT 플라즈마 절단기 등을 갖춘 금속조실,조소과
발목톱 다기능 목공기 방사톱등을 갖춘 목조실,조소과
대형 가스가마와 전자제어식 전기가마 흙교반기 탈포기 등의 설비를 갖춘 주조실,조소과
1학년 과정에서는 전공 구분 없이 12가지의 기초 실습과정을 수강함으로서 미술 전반의 표현 가능한 분야를 폭넓게 경험하고 탐구하여 학생 자신만의 성향을 발견하고 집중할 수 있는 기회를 갖도록 한다. ,조소과
2학년 과정에서는 조각예술 분야의 다양한 재료별 실습을 통하여 매체에 대한 전통적이고 전문적인 이해와 지식을 확보하여 자신의 작품 제작에 적용할 수 있는 기술을 습득한다. ,
3 4학년 과정에서는 학년 구분 없이 담당 교수별로 특성화된 심화교과목을 개설하여 조각예술 전반의 다양한 표현 방법으로 확장된 학생 스스로 심화시켜나가는 연구가 이루어질 수 있는 환경을 확보하였다. ,
이것은 자유롭게 확장된 표현 영역에서 학생 고유의 독창적이고 창의적인 창작의 밀도를 높이는 것을 목표로 하고 있다. ,조소과
한편 미술이론 수업은 전통 동양 서양의 미술과 문화를 고찰하고 나아가 현대 미술의 양상과 쟁점을 이해함으로서 학생 자신의 작품에 관한 개념과 논리를 다지는 초석이 되도록 한다.,조소과
조소기초 1(Sculpture Fundamentals 1),조소과
조소기초 2(Sculpture Fundamentals 2),조소과
평면조형 1(2-D Fundamentals 1),조소과
평면조형 2(2-D Fundamentals 2),조소과
평면조형 3(2-D Fundamentals 3),조소과
평면조형 4(2-D Fundamentals 4),조소과
입체조형 1(3-D Fundamentals 1),조소과
입체조형 2(3-D Fundamentals 2),조소과
기초시각디자인,조소과
기초공업디자인,조소과
기초도예,조소과
기초금속공예,조소과
조소 1(Sculpture 1),조소과
조소 2(Sculpture 2),조소과
목조 1(Wood Sculpture 1),조소과
목조 2(Wood Sculpture 2),조소과
석조 1(Stone Sculpture 1),조소과
석조 2(Stone Sculpture 2),조소과
금속조 1(Welding and Forge 1),조소과
금속조 2(Welding and Forge 2),조소과
조각입문세미나1(Introductory Sculpture Seminar I),조소과
조각입문세미나2(Introductory Sculpture Seminar 2),조소과
작품연구:소조(Studio Practice : Figure),조소과
작품연구:조각(Studio Practice : Carving),조소과
작품연구:표현과 해석(Studio Practice : Expression & Interpretation),조소과
작품연구:조형(Studio Practice : New Form),조소과
작품연구:시간·조형(Studio Practice : Time based Art),조소과
주형기법 (Mold Making & Casting),조소과
디지털조각 (Digital Sculpture),조소과
점토조각연구 (Clay Sculpture),조소과
현대조각론 1(Topics in 19th and 20th Century Sculpture),조소과
현대조각론 2(Topics in Contemporary Art),조소과
조각가 연구 세미나(Contemporary Sculptors Seminar),조소과
대학원 과정은 보다 확장된 개념의 조각 예술을 탐구하기 위해 담당 교수 중심으로 전문 교과를 운영하고 있다. ,조소과
학생의 개별적인 관심분야에 집중하여 심도 있는 연구가 이루어질 수 있는 환경을 확보하고 독창적인 창작을 자유롭게 진행하여 학생 고유의 작품 형성에 주력함으로서 현대 미술의 흐름을 이끌어나갈 작가로 양성하는데 그 목표를 두고 있다.,조소과
자연문화조각연구 1(Studies in NatureCulture and Sculpture 1),조소과
자연문화조각연구 2(Studies in NatureCulture and Sculpture 2),조소과
한국조각사특강(Topics in History of Korean Sculpture),조소과
동양조각사특강(Topics in History of Oriental Sculpture),조소과
서양조각사특강(Topics in History of Western Sculpture),조소과
현대조각특론(Theories and Criticisms of Modern and Postmodern Art),조소과
현대조각담론(Issues on Contemporary Sculpture),조소과
1984년에 설치된 본 학과는 창조성과 상상력을 키워 세계문화의 중심이 될 작품을 창작할 수 있는 이론과 실기를 겸비하고 21세기를 대비하는 조각가를 배출하는 것에 목표를 두고 있습니다. ,조소과
이를 위해 창조적이고 상상력을 통한 이미지를 표현할 수 있는 조형실기 교육과 개념이론 교육을 병행합니다.,조소과
본 학과 졸업생의 일반적인 진로는 조각가 환경조각가 장식조각 영상ㆍ비디오 아티스트 언론계ㆍ기업체의 기획ㆍ홍보실 인테리어 디자이너 디스플레이어 미술관ㆍ화랑 큐레이터 무대미술 디자이너 유학 및 대학원 진학 등 입니다. ,조소과
독립건물(조소관)을 사용， 넓은 실기실과 작업공간을 확보하고 있습니다. ,조소과
야외 석조장. 금속조실， 목조실 등의 실기실을 갖추고 있으며. 다양한 기자재 및 실습재를 지원하고 있습니다.,조소과
2011년 세르비아 노미사드 예술대학교， 프랑스 스크라스무르의 국립 장식예술학교와 전시회를 개최했고 2010년에는 독일 슈투드가르드 국립조형예술대학과 교류전을 갖는 등 매년 해외 유명 예술대학과의 교류를 추진하고 있습니다.,조소과
본 학과는 인체 모델링을 통한 조소실기 이외에도 철조 목조 석조의 전문별 대상과 기법이 심화되어 그 활용범위가 넓고 조형실기 환경조각 등 3차원 공간영역에 대한 광범위한 적용범위를 가지고 있음을 그 특성으로 하며 현대 시각조형 문화에 있어서 미래지향적 특성과 전망도 광역이다.,조소과
조각가 기업체 기획 홍보실 화랑 큐레이터 디렉터 방송관련 무대디자인 인테리어 디스플레이관련 소품 및 조명관련 마네킹 디자인 3D graphic관련업종 조경사업 등,조소과
전인교육으로서의 인격도야와 아울러 폭넓고 다양하게 변모하고 있는 조각예술의 흐름과 양식 및 기법을 익힘으로써 창의적 조각예술의 창달에 기여할 수 있는 전문이력 양성을 목표로 한다. ,조소과
조각이론과 실기가 적절히 융합되고 고전적 조각의 학습과 현대조각의 창의적 실험을 적절히 배분함으로써 기초교육과 전문교육이 조화롭게 이루어지게 하며 과거의 문화를 바탕으로 새로운 조각예술의 창달을 위한 이론과 실기교육을 강화한다.,조소과
예술대학 미술학부 조소전공,조소과
입체 예술을 탐구하는 조소 전공은 전통 입체 조형 교육 과정과 더불어서 현대 예술의 핵심 도구로 사용되는 디지털 미디어 활용 교육 과정을 제공하고 있습니다.,조소과
기초 과정에서는 인체를 연구 제작하는 실기 작업을 통해서 조형의 기초를 다지고 조형성과 조소 재료의 폭넓은 이해를 위한 입체 조형 탐구와 표현 기법들을 학습하며 조각사 현대 조각론 등의 수업으로 조소의 이론적 토대를 갖춥니다. ,조소과
또한 현대 조각의 기반이 되는 영상 매체 및 각종 디지털 미디어 교육을 통해서 동시대 예술을 이해하고 진취적으로 앞장서 나아갈 수 있는 인재로 성장하기 위한 발판을 마련하게 됩니다.,조소과
전공 심화 과정에서는 현대 조각의 다양한 재료 기법 양식을 포괄적으로 이해하고 그 속에서 창의적인 작업을 추진하는 작가로 성장할 수 있도록 교육하는 입체 조형 심화 수업을 제공하고 있습니다.,조소과
또한 3D그래픽 인체 모델링 수업 3D프린팅 조형 수업 등의 디지털 활용 조형 심화 수업을 진행하여 디지털 멀티미디어 산업 분야로 진출할 수 있는 기회를 제공함과 동시에 디지털 미디어 조각가로도 활동할 수 있도록 교육하는 다양한 전공 커리큘럼을 운영하고 있습니다.,조소과
조소를 전공하려는 학생들은 미술과 문화 전반에 대한 관심과 열정 그리고 최소한 실기 능력을 갖추어야 합니다.,조소과
조소 전공의 졸업생들은 대학원이나 유학 등의 진학을 선택할 수 있으며 ,조소과
조각가 환경조각가 교육자 미술 감독 3D그래픽 디자이너 무대 미술 디자이너 인테리어 디자이너 디스플레이어 영상 비디오 아티스트 ,조소과
입체 조형 제작 관련 직군 가상 현실 콘텐츠 디자인 및 게임 캐릭터 디자인 등 디지털 멀티미디어 산업 분야 직군 기업체의 홍보 및 디자인 관련 직군 문화재 복원 전문가 미술 기자 큐레이터 등 다양한 분야에서 사회로 진출할 수 있는 길이 열려 있습니다.,조소과
조소기초1,조소과
조형스케치,조소과
기초금속,조소과
기초디지털조형,조소과
조소기초2,조소과
소조실기1,조소과
금속조,조소과
디지털조형,조소과
소조실기2,조소과
목조,조소과
이미지조형연구,조소과
3D그래픽조형실습,조소과
조소1,조소과
테라코타,조소과
조소2,조소과
3D그래픽인체모델링,조소과
3D프린팅조형캡스톤디자인,조소과
산업체현장실습1(조소),조소과
산업체현장실습2(조소),조소과
국내인턴십2(조소),조소과
입체조형,조소과
조소는 미술 분야로 현대사회의 복잡한 구조 속에서 새로운 정서를 인간에게 제공해줄 뿐만 아니라 다른 예술 분야보다 그 보존성과 영구성이 크다. ,조소과
인류문명의 역사적 유물 가운데 조각품이 차지하는 비중이 가장 많은 것도 이 때문이다. ,조소과
우리 조소과는 작가를 육성하고 관련 분야의 전문가로서 활동할 수 있는 조형능력을 갖추도록 양성 하고 있다. ,조소과
 참신한 아이디어와 높은 완성도 작품성을 지닌 작가 양성을 목표로 하고 있지만 본인의 의향에 따라 교수 교사 미술학원 경영 및 조형물 화폐 디자인 영화미술 인테리어 디자이너 무대 디자이너 컴퓨터그래픽 디자이너 환경 디자이너 등 다양한 직업을 선택할 수 있다. ,조소과
조소과는 저학년에서 기본적 기초 작업으로 출발하여 고학년으로 가면서 점진적으로 실기 내용이나 재료의 체험을 확대해 나감으로써 다양한 기법을 스스로 익히고 개발해 나아가도록 하고 있다.,조소과
아울러 조형미에 대한 깊이 있는 이론적 체계를 학문적으로 함께 다루어 가고 있다. ,조소과
또한 전통성과 현대성의 유기적 조화를 바탕으로 각자의 창의성에 따라 일체의 실험활동을 적극적으로 장려하며 이를 위해 조소표현에 있어서 가능한 모든 재료와 표현기법을 체득한다.,조소과
본 예술대학 조소과는 폭 넓은 실기와 이론에 입각한 교육을 지향하고 있습니다.,조소과
공간과 조각이 함께 어우러져 새로운 세계를 이루는 3차원의 조형은 무엇보다도 형상을 정확하게 구현해 내는 능력을 요구하게 됩니다. ,조소과
학문은 유기적 관계에서 발전하고 변화합니다. 역사 이래 현재까지 조형 능력의 극대화는 전통의 기반에서 이루어져 왔습니다. ,조소과
우리 조소과는 이러한 본질적 특성을 교육과정에 충실히 담고 있으며 다양한 표현 능력을 길러내는데 역점을 두어 미술사를 체계적으로 학습하고 창의적 실험 정신과 다양한 신소재와 첨단 기자재의 활용을 병행하여 자신의 작품 세계를 자유롭게 표현해 낼 수 있는 전문 작가의 양성을 교육 목표로 삼고 있습니다.,조소과
충남대학교 예술대학 조소과 학과장 박찬걸,조소과
기초조소 1,조소과
기초조형,조소과
미래설계상담1,조소과
소묘,조소과
기초조소 2,조소과
미술통론,조소과
인체소묘,조소과
미술해부학 1,조소과
조소1,조소과
철조1,조소과
목조1,조소과
색채학,조소과
조각론,조소과
컴퓨터조형1,조소과
인체표현1,조소과
조소2,조소과
미술해부학 2,조소과
조형예술론,조소과
컴퓨터조형2,조소과
철조2,조소과
동양미술사,조소과
서양미술사 I,조소과
석조1,조소과
판화,조소과
현대조각론,조소과
인체표현2,조소과
조소3,조소과
철조3,조소과
서양미술사 2,조소과
석조2,조소과
인체표현3,조소과
철조4,조소과
조소4,조소과
인체표현4,조소과
조형 1,조소과
철조5,조소과
조소5,조소과
인체표현5,조소과
조형 2,조소과
조소6,조소과
조각학과 조소 조소과 조소전공 조소전공(신),조소과
조소학과는 현대 미술에서 입체작업이 차지하는 비중이 점점 커지고 있는 가운데 조각예술의 흐름과 양식 및 기법을 익힘으로써 창의적 조각예술 창달을 목적으로 합니다.,조소과
조소학과는 현대 사회에서 가장 중요시되는 환경적 측면에서의 조각을 재조명하면서 도시 미관에 관련된 환경미학 건축 도시계획 디자인 등을 학문적으로 연구합니다. ,조소과
관련직업 강사 교수 조각가 큐레이터 학예사(큐레이터),조소과
관련자격 박물관 및 미술관 준학예사 시각디자인기사,조소과
미술재료학,조소과
미술 분야 전반에 걸쳐 사용되는 재료의 성질과 기능을 이해하여 미술 이론과 표현 작업에 실제로 사용할 수 있도록 배웁니다.,조소과
미술해부학,조소과
인체의 미적표현을 위하여 인체의 근육과 골격의 구조 그리고 운동의 특성을 습득하여 조형적 표현에 응용되는 인체의 원리에 대해 배웁니다.,조소과
부조기법,조소과
2차원적 특징을 지닌 전통적 부조 기법을 바탕으로 하여 현대적 표현을 위한 다양한 재료 및 표현의 원리에 대해 배웁니다.,조소과
소묘,조소과
객관적 묘사를 기본으로 하여 2차원의 종이나 그 밖의 평면 재료에 대상의 3차원적 이미지를 표현하는 기본 감각을 연습하고 사물의 형태 양감 원근법 등 조형 요소를 표현하기 위해 강조와 생략 감정 등을 자유롭게 표현할 수 있는 능력을 기릅니다.,조소과
조각론,조소과
조각사의 표현 사조를 바탕으로 하여 삼차원적 표현의 조형론을 시적 미학적 측면에서 연구합니다. 또한 표현 재료 및 조각 기법의 변천사를 통해 기법의 훈련 및 전개 방법을 배웁니다.,조소과
현대조각론,조소과
현대 조각의 형성과 전개 상황을 체계적으로 연구하여 현대 조각의 미술사적 입장에 대해 배웁니다.,조소과
미술해부학,조소과
인체의 미적 표현을 위하여 인체의 근육과 골격의 구조 그리고 운동의 특성을 파악하여 조형적 표현에 응용되는 인체의 원리에 대해 배웁니다.,조소과
소조,조소과
인체 모델링을 통하여 인체 조형의 기본적 질서를 이해하고 비례 균형 양감 질감 등 조소의 표현 요소를 익히며 세밀하게 관찰하여 정확히 대상을 표현할 수 있는 능력을 배웁니다.,조소과
금속조,조소과
금속 재료가 가지는 특성과 제작 기법들을 알고 익히며 다양한 표현 방법들을 연구하여 현대 미술에 미치는 금속 조각의 새로운 가능성에 대하여 배웁니다.,조소과
조소,조소과
인체 표현의 기본 개념을 알고 다양한 제작 기법으로 인체를 표현하는 방법을 배웁니다.,조소과
조소과에서는 조소의 조형기법과 이론에 대한 이해를 통하여 창조적인 작가와 미술 교육자를 양성하고 있다.,조소과
조소과의 교과과정은 기초적인 조형원리에 대한 학습을 시작으로 다양한 조형기법을 습득하며 현대 미술의 새로운 매체에 대한 적극적 수용과 이해를 통하여 작가로서의 위치와 개념을 정립하는데 초점이 맞추어져 있다.,조소과
교과과정을 통한 다양한 매체와 이미지에 대한 경험은 현대미술의 흐름을 정확히 파악하여 가장 앞선 이미지를 창조할 수 있는 능력을 함양 할 수 있는 기회와 이론적 기반 위에서 개개인의 역량을 이끌어 낼 수 있는 조건을 마련해준다.,조소과
또한 미술 개념의 끝없는 확장과 새로운 매체의 등장 등 평면보다 입체적 표현방법의 가치가 늘어나고 있기 때문에 현대미술에서 입체작업이 차지하는 범위는 점점 넓어지고 있다.,조소과
조소과는 이런 일련의 과정을 통하여 현대 미술을 선도할 기량 있는 작가의 토대를 만드는 것에 교육 목표를 두고 있다.,조소과
소조실기(1),조소과
소조의 기본적인 감각 배양을 목적으로 한다. ,조소과
수업진행은 흙을 이용한 인체 모델링을 주로 한다.,조소과
기초재료방법연구,조소과
본 교과목은 조소작품의 다양한 캐스팅기법과 조소재료의 실습을 통하여 작품 제작에 필요한 캐스팅과 조소재료의 전반적인 이해와 실기능력을 배양하고 작품제작의 폭을 넓힐 수 있는 기회를 제공한다.,조소과
기초입체(1),조소과
이 수업은 공간과 입체적 형태의 기본적인 조형요소와 구성 원리를 이해하고 입체적 사고와 창의적 표현능력을 기르기 위한 기초 조형과목이다.,조소과
점 선 면으로 이루어지는 기본적인 조형요소에 대한 이론을 바탕으로 하여 평면에서 시작하여 입체를 구성해 나가는 방법을 배우며 이를 통하여 공간구성의 이해와 표현 양감의 이해 시간의 움직임 등 입체조형의 기초적인 표현방법을 배우고 실습해 봄으로써 나아가 다양하고도 복합적인 조형 형태를 다루고 해석할 수 있는 능력을 키우고자 한다.,조소과
조형적 감각의 창의성을 개발하고 발전시키기 위해서는 형 색 재료 재질에 대한 이해 자연으로부터 유출된 조형적 질서의 관찰 사물과 재료 물리적-감성적 조형질서에 대한 이해를 통해 조형이란 개념에 구체적으로 접근할 수 있다.,조소과
기초평면(1),조소과
기초평면수업은 정통적 소묘 감성적 드로잉 색채이론 및 색체실습 표현기법 및 재료 도구의 활용 등의 내용을 통해 시각적 창조적 능력을 기르기 위한 기초조형과목이다,조소과
이러한 평면조형의 원리를 습득함으로써 대상의 속성을 파악하는데 독창적인 시각을 가지게 하며 또 이를 바탕으로 형태에서 개념으로의 관계를 찾는 것과 스스로의 작업을 분석하는 방법을 배우는 것이 본수업의 목표이다.,조소과
기초입체(2),조소과
수업과정은 사물과 공간의 유기적 관계를 이해하고 이에 따른 새로운 질서를 논리적으로 적용하여 공간과 입체 형태에 대한 크기 양감 재료 질감 등의 관계를 구체화하고 탐구하여 형태의 이해 정형성과 비정형성에 대한 질서 이해 사물의 총체적 이미지 표현 확장된 공간구성의 표현 등을 간단한 도구와 다루기 쉽고 다양한 재료를 이용하여 대상을 창의적으로 표현하여 구체화하는 수업이다.,조소과
이를 기반으로 입체의 형태 및 구조에 대한 이해력의 증진과 동시에 창의적 표현능력과 미적 조형감각을 배양한다. 또한 현대미술에서 중요한 위치를 차지하고 있는 디지털 이미지를 이해하고 이를 변형하고 입체화하는 과정을 통하여 새로운 표현도구와 방법에 대한 특성과 의미를 파악하여 적용하는 방법을 익힌다.,조소과
기초평면(2),조소과
기초평면1에서 학습한 평면조형의 원리와 재료활용의 이해를 바탕으로 미술사속 다양한 표현사례를 연구한다.,조소과
인상주의입체주의초현실주의네오다다대지미술등 근현대미술 작가들의 작품을 이론적으로 분석하고 또 실기를 통해 자신의 작품에 응용해 봄으로써 표현력을 극대화 시키고 나아가 동시대이념과 철학 개인적 경험과 가치관을 자유롭게 작품에 투영할 수 있는 능력을 갖추게 한다.,조소과
오브제연구,조소과
현대미술의 확장된 영역으로 이미 뿌리 깊게 내린 오브제의 차용을 주된 주제로 수업을 진행한다.,조소과
이미 장르화 된 오브제의 채택은 학생 수업방향의 다양성과 맞물려 표현세계의 확장을 가능케 함으로 이에 걸맞는 주제와 방법의 연구가 이 수업의 주된 방향이 된다.,조소과
조각(1),조소과
과거로부터 조소실기의 커다란 부분을 차지하고 있는 조각 실기를 통하여 소재 및 물성에 대한 탐구를 바탕으로 도구의 준비와 활용을 통한 조각 실기능력을 기른다.,조소과
조소재료기법,조소과
입체조형에서 나타나는 재료의 기술적 측면을 숙련한다.,조소과
조소의 특징상 다양한 종류의 제재를 사용하는 바 재료의 특징과 활용을 배워 작품제작과정에서 조형성을 높인다.,조소과
컴퓨터와 조형(1),조소과
디지털환경으로의 전이는 조각제작환경에도 지대한 영향을 미치고 있다.,조소과
2D 3D 그래픽 지식의 기본적 이해와 사례제작을 통해 조형에서의 자유로운 상상력과 개념을 확장하고 개개인의 조형적이고 미학적인 특성을 연구해가는 교과과정이다.,조소과
조형과이미지,조소과
공간연출(1),조소과
공간연출(1)은 문학 음악 또는 역사적 사실의 개인적 인문 사회적 철학적 미학적 접근과 분석을 통해 시각 이미지로 소통방법을 찾아가는 공간연출의 기초 과정이다.,조소과
여러 형태의 텍스트에 내재되어 있는 시각적 가능성을 탐구하는 과목이다. 시각적 이미지와 공간과의 관계 그리고 소통 기술의 강화에 중점을 둔다.,조소과
금속조각(1),조소과
